Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
6364,Erling Haaland,0.2,2,3,0,0,2024-01-31,23-194,no NOR,Manchester City,,Burnley,eng Premier League,W 3-1,N,20,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.11,2,0.00,,0,0.0,3.4,0,2,0.00,,0,0.0,3.4,0,3,4,75.0,0,0,0,0,0,40,6,2,2,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,FW,Match Report
6365,Mikkel Damsgaard,0.0,0,0,1,0,2024-01-31,23-212,dk DEN,Brentford,@,Tottenham,eng Premier League,L 2-3,N,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,3,0.0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,1,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,MF,Match Report
6366,Connor Roberts,0.0,0,7,0,0,2024-01-31,28-130,wls WAL,Burnley,@,Manchester City,eng Premier League,L 1-3,N,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,10,70.0,0,0,0,0,0,110,43,4,5,80.0,3,4,75.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,Match Report
6367,James Trafford,0.0,0,27,0,0,2024-01-31,21-113,eng ENG,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,27,45,60.0,0,1,0,0,0,669,408,6,6,100.0,14,14,100.0,7,25,28.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,GK,Match Report
6368,Pedro Porro,0.1,2,61,3,0,2024-01-31,24-140,es ESP,Tottenham,,Brentford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.04,2,0.00,,0,0.0,23.2,0,2,0.00,,0,0.0,23.2,0,61,81,75.3,0,5,2,0,9,895,244,34,36,94.4,23,30,76.7,2,7,28.6,3,1,1,1,1,2,2,100.0,0,1,0,1,0,3,7,0,0,0,0,0,6,DF,Match Report
6369,Shandon Baptiste,0.2,1,1,0,0,2024-01-31,25-298,gd GRN,Brentford,@,Tottenham,eng Premier League,L 2-3,N,3,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.19,1,0.00,0.00,1,100.0,9.6,0,1,0.00,0.00,1,100.0,9.6,0,1,1,100.0,0,0,1,0,1,19,10,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,0,0,0,0,0,MF,Match Report
6370,Andrew Robertson,0.0,0,13,1,0,2024-01-31,29-326,sct SCO,Liverpool,,Chelsea,eng Premier League,W 4-1,N,22,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,13,19,68.4,1,0,0,0,0,166,45,8,10,80.0,4,6,66.7,0,2,0.0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,3,DF,Match Report
6371,Zeki Amdouni,0.2,2,9,0,1,2024-01-31,23-058,ch SUI,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,58,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.11,2,0.00,,0,0.0,16.7,0,2,0.00,,0,0.0,16.7,0,9,12,75.0,0,1,0,0,1,145,17,3,4,75.0,5,6,83.3,0,1,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,FW,Match Report
6372,Wilson Odobert,0.0,1,6,0,0,2024-01-31,19-064,fr FRA,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,10.4,0,1,0.00,,0,0.0,10.4,0,6,12,50.0,0,1,0,0,0,87,15,4,5,80.0,1,3,33.3,1,1,100.0,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0,0,0,0,0,4,"MF,FW",Match Report
6373,Rodrigo Bentancur,0.0,0,39,0,0,2024-01-31,26-220,uy URU,Tottenham,,Brentford,eng Premier League,W 3-2,Y,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,39,46,84.8,1,5,0,0,4,562,149,21,24,87.5,17,18,94.4,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,0,0,0,0,3,MF,Match Report
6374,Ederson,0.0,0,36,0,0,2024-01-31,30-167,br BRA,Manchester City,,Burnley,eng Premier League,W 3-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,36,38,94.7,0,1,0,0,1,786,576,9,9,100.0,22,23,95.7,5,6,83.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,GK,Match Report
6375,Hjalmar Ekdal,0.0,1,25,1,0,2024-01-31,25-102,se SWE,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,85,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,0.00,1,100.0,20.4,0,1,0.00,0.00,1,100.0,20.4,0,25,33,75.8,0,1,0,0,2,512,170,7,10,70.0,14,17,82.4,4,6,66.7,1,0,1,0,0,0,0,,0,2,2,0,1,2,4,0,0,0,0,0,2,DF,Match Report
6376,Keane Lewis-Potter,0.0,0,16,1,0,2024-01-31,22-343,eng ENG,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,16,23,69.6,1,1,1,0,2,235,75,10,12,83.3,5,5,100.0,1,2,50.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,2,0,0,0,0,0,4,"FW,DF",Match Report
6377,Josh Brownhill,0.0,1,23,2,0,2024-01-31,28-043,eng ENG,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.3,0.2,0.0,0.0,-0.2,0.05,1,0.00,0.00,1,100.0,24.8,0,1,0.00,0.00,1,100.0,24.8,0,23,31,74.2,3,2,4,0,7,351,133,13,15,86.7,8,12,66.7,1,1,100.0,2,0,1,0,1,0,0,,0,1,1,0,0,2,1,0,0,0,0,0,5,MF,Match Report
6378,Timo Werner,0.2,3,40,2,1,2024-01-31,27-331,de GER,Tottenham,,Brentford,eng Premier League,W 3-2,Y,89,0,1,1,0,0,0,0,0.2,0.2,1.0,1.3,0.7,1.3,-0.2,-0.2,0.0,0.07,3,0.00,0.00,1,33.3,13.8,0,3,0.00,0.00,1,33.3,13.8,0,40,53,75.5,3,0,1,0,3,549,60,26,31,83.9,13,18,72.2,1,2,50.0,2,0,1,1,0,2,2,100.0,0,1,0,1,0,2,0,0,1,0,0,0,5,FW,Match Report
6379,Luis Díaz,0.5,3,30,1,0,2024-01-31,27-018,co COL,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,90,1,1,2,1,0,0,0,0.5,0.5,0.1,0.6,0.1,0.6,+0.5,+0.5,+0.9,0.16,3,0.33,0.50,2,66.7,11.6,0,3,0.33,0.50,2,66.7,11.6,0,30,40,75.0,2,4,1,0,2,481,96,17,20,85.0,9,13,69.2,3,4,75.0,1,1,0,0,1,0,0,,0,2,0,2,0,1,0,0,0,0,0,0,7,FW,Match Report
6380,Neal Maupay,0.2,1,13,0,0,2024-01-31,27-170,fr FRA,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,90,1,0,1,1,0,0,0,0.2,0.2,0.4,0.6,0.2,0.6,+0.8,+0.8,-0.4,0.20,1,1.00,1.00,1,100.0,9.6,0,1,1.00,1.00,1,100.0,9.6,0,13,22,59.1,1,3,2,0,5,228,96,3,6,50.0,9,10,90.0,0,3,0.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0,0,0,5,FW,Match Report
6381,Darwin Núñez,1.4,10,17,0,1,2024-01-31,24-221,uy URU,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,90,0,1,1,0,0,1,1,1.4,0.7,0.4,1.9,0.3,1.1,-1.4,-0.7,+0.6,0.07,10,0.00,0.00,5,50.0,21.3,0,10,0.00,0.00,5,50.0,21.3,0,17,19,89.5,1,0,0,0,3,235,28,6,7,85.7,9,10,90.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,5,FW,Match Report
6382,Curtis Jones,0.0,1,40,1,1,2024-01-31,23-001,eng ENG,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,82,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,0.00,1,100.0,17.9,0,1,0.00,0.00,1,100.0,17.9,0,40,45,88.9,1,4,1,0,5,503,153,27,29,93.1,11,13,84.6,0,0,,1,1,1,0,0,0,2,0.0,2,2,0,2,1,2,0,0,1,0,0,0,6,MF,Match Report
6383,Mads Roerslev,0.0,0,10,1,0,2024-01-31,24-221,dk DEN,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,10,19,52.6,0,1,1,1,1,153,51,7,10,70.0,3,6,50.0,0,1,0.0,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,2,0,0,0,0,0,5,DF,Match Report
6384,Joško Gvardiol,0.1,2,104,1,0,2024-01-31,22-008,hr CRO,Manchester City,,Burnley,eng Premier League,W 3-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.2,0.1,-0.1,-0.1,0.0,0.07,2,0.00,,0,0.0,12.9,0,2,0.00,,0,0.0,12.9,0,104,110,94.5,0,8,1,0,12,1461,452,64,65,98.5,33,36,91.7,3,3,100.0,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,0,0,0,0,0,0,4,DF,Match Report
6385,Jamie Donley,0.0,0,0,0,0,2024-01-31,19-028,eng ENG,Tottenham,,Brentford,eng Premier League,W 3-2,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,FW,Match Report
6386,Ibrahima Konaté,0.0,0,53,2,0,2024-01-31,24-251,fr FRA,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,53,66,80.3,1,5,1,0,6,1114,428,16,22,72.7,30,31,96.8,7,12,58.3,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,2,0,0,0,0,0,5,DF,Match Report
6387,John Stones,0.0,0,98,0,0,2024-01-31,29-248,eng ENG,Manchester City,,Burnley,eng Premier League,W 3-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,98,107,91.6,0,5,0,0,5,1622,393,47,50,94.0,39,41,95.1,8,10,80.0,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,2,0,0,0,0,0,5,"DF,MF",Match Report
6388,Enzo Fernández,0.0,1,73,1,0,2024-01-31,23-014,ar ARG,Chelsea,@,Liverpool,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,31.6,0,1,0.00,0.00,1,100.0,31.6,0,73,88,83.0,0,3,0,0,5,1320,355,30,34,88.2,35,38,92.1,6,9,66.7,1,1,1,0,0,0,2,0.0,2,4,2,2,2,3,1,0,0,0,0,0,7,MF,Match Report
6389,Josh Dasilva,0.0,0,6,1,0,2024-01-31,25-100,eng ENG,Brentford,@,Tottenham,eng Premier League,L 2-3,N,13,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,6,13,46.2,1,0,0,0,2,113,55,1,1,100.0,5,7,71.4,0,2,0.0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,"DF,FW",Match Report
6390,Radu Drăgușin,0.0,0,1,0,0,2024-01-31,21-362,ro ROU,Tottenham,,Brentford,eng Premier League,W 3-2,N,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,2,50.0,0,0,0,0,0,7,5,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,DF,Match Report
6391,Oliver Skipp,0.2,1,24,2,0,2024-01-31,23-137,eng ENG,Tottenham,,Brentford,eng Premier League,W 3-2,Y,45,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.2,0.2,-0.2,-0.2,0.0,0.18,1,0.00,,0,0.0,9.9,0,1,0.00,,0,0.0,9.9,0,24,25,96.0,0,3,0,0,3,350,111,13,14,92.9,9,9,100.0,1,1,100.0,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0,0,0,0,0,2,"MF,DF",Match Report
6392,Rodri,0.1,1,98,1,0,2024-01-31,27-223,es ESP,Manchester City,,Burnley,eng Premier League,W 3-1,Y,86,1,0,1,1,0,0,0,0.1,0.1,0.1,0.2,0.0,0.2,+0.9,+0.9,-0.1,0.11,1,1.00,1.00,1,100.0,19.7,0,1,1.00,1.00,1,100.0,19.7,0,98,113,86.7,1,6,0,0,7,1773,473,43,47,91.5,44,46,95.7,10,16,62.5,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,0,0,0,0,3,MF,Match Report
6393,Bobby Clark,0.0,0,2,0,0,2024-01-31,18-358,eng ENG,Liverpool,,Chelsea,eng Premier League,W 4-1,N,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,5,40.0,0,0,0,0,0,13,0,2,4,50.0,0,0,,0,1,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,MF,Match Report
6394,Guglielmo Vicario,0.0,0,21,0,0,2024-01-31,27-116,it ITA,Tottenham,,Brentford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,21,30,70.0,0,0,0,0,0,501,378,5,5,100.0,12,14,85.7,4,11,36.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,GK,Match Report
6395,Mateo Kovačić,0.0,0,16,0,0,2024-01-31,29-270,hr CRO,Manchester City,,Burnley,eng Premier League,W 3-1,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,16,16,100.0,0,1,0,0,1,186,23,9,9,100.0,4,4,100.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,MF,Match Report
6396,Joe Gomez,0.0,0,36,3,0,2024-01-31,26-253,eng ENG,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,68,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,36,44,81.8,2,7,1,0,8,718,195,15,16,93.8,14,18,77.8,7,10,70.0,3,3,2,1,0,3,3,100.0,0,2,0,2,0,3,1,0,0,0,0,0,3,DF,Match Report
6397,Alisson,0.0,0,38,0,0,2024-01-31,31-121,br BRA,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,38,43,88.4,0,0,0,0,0,859,485,6,6,100.0,27,27,100.0,5,10,50.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
6398,Christopher Nkunku,0.2,1,12,0,2,2024-01-31,26-078,fr FRA,Chelsea,@,Liverpool,eng Premier League,L 1-4,N,45,1,0,1,1,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,+0.8,+0.8,0.0,0.15,1,1.00,1.00,1,100.0,12.2,0,1,1.00,1.00,1,100.0,12.2,0,12,13,92.3,0,1,0,0,1,138,23,7,7,100.0,1,1,100.0,1,2,50.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,0,0,0,0,"FW,MF",Match Report
6399,Destiny Udogie,0.6,2,70,2,0,2024-01-31,21-064,it ITA,Tottenham,,Brentford,eng Premier League,W 3-2,Y,90,1,0,1,1,0,0,0,0.6,0.6,0.2,0.8,0.1,0.8,+0.4,+0.4,-0.2,0.30,2,0.50,1.00,1,50.0,7.3,0,2,0.50,1.00,1,50.0,7.3,0,70,83,84.3,2,7,1,0,10,847,230,48,56,85.7,15,18,83.3,2,2,100.0,2,2,0,1,1,1,3,33.3,2,1,0,1,2,4,6,2,0,0,0,0,7,DF,Match Report
6400,Alexis Mac Allister,0.1,3,65,8,0,2024-01-31,25-038,ar ARG,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0.0,0.2,-0.1,-0.1,0.0,0.04,3,0.00,,0,0.0,24.3,0,3,0.00,,0,0.0,24.3,0,65,73,89.0,1,9,0,0,5,962,275,38,38,100.0,25,31,80.6,1,2,50.0,8,6,4,3,1,5,9,55.6,4,3,0,3,1,9,1,0,0,0,0,0,4,MF,Match Report
Rk,Player,xG,Sh,Cmp,Tkl,Off,Date,Age,Nation,Team,,Opp,Comp,Result,Start,Min,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Off,PKwon,PKcon,OG,Recov,Pos.,Match Report
6401,Vitaly Janelt,0.0,0,14,1,0,2024-01-31,25-266,de GER,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,14,19,73.7,0,0,0,0,1,227,21,10,10,100.0,1,2,50.0,3,4,75.0,1,0,0,1,0,1,1,100.0,0,1,1,0,2,3,0,0,0,0,0,0,5,"MF,DF",Match Report
6402,Thiago Silva,0.0,0,73,0,0,2024-01-31,39-131,br BRA,Chelsea,@,Liverpool,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,73,76,96.1,0,1,0,0,5,1104,432,32,32,100.0,40,42,95.2,0,1,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,8,0,0,0,0,0,2,DF,Match Report
6403,Pierre Højbjerg,0.0,0,30,2,0,2024-01-31,28-179,dk DEN,Tottenham,,Brentford,eng Premier League,W 3-2,N,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,30,39,76.9,0,7,0,0,2,499,161,15,17,88.2,13,14,92.9,2,4,50.0,2,1,0,2,0,2,2,100.0,0,0,0,0,1,3,2,0,0,0,0,0,5,MF,Match Report
6404,Ben Mee,0.1,1,17,4,0,2024-01-31,34-132,eng ENG,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.2,0.1,-0.1,-0.1,0.0,0.06,1,0.00,,0,0.0,14.5,0,1,0.00,,0,0.0,14.5,0,17,28,60.7,0,3,2,1,5,352,191,7,11,63.6,6,9,66.7,4,6,66.7,4,2,4,0,0,4,4,100.0,0,3,2,1,1,5,4,0,0,0,0,0,2,DF,Match Report
6405,Micky van de Ven,0.0,0,55,2,0,2024-01-31,22-287,nl NED,Tottenham,,Brentford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,55,56,98.2,0,3,0,0,6,885,306,26,26,100.0,25,26,96.2,2,2,100.0,2,1,1,1,0,1,2,50.0,1,1,0,1,1,3,4,0,0,0,0,0,7,DF,Match Report
6406,Yehor Yarmoliuk,0.0,0,8,0,0,2024-01-31,19-336,ua UKR,Brentford,@,Tottenham,eng Premier League,L 2-3,N,34,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,11,72.7,0,2,3,0,5,149,66,2,2,100.0,5,6,83.3,1,3,33.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,MF,Match Report
6407,Vitinho,0.0,0,19,8,0,2024-01-31,24-192,br BRA,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,19,25,76.0,0,0,0,0,1,273,82,12,15,80.0,6,7,85.7,0,1,0.0,8,3,5,3,0,5,11,45.5,6,0,0,0,2,10,3,0,0,0,0,0,7,"DF,MF",Match Report
6408,Dominik Szoboszlai,0.3,3,43,1,0,2024-01-31,23-098,hu HUN,Liverpool,,Chelsea,eng Premier League,W 4-1,Y,68,1,0,1,1,0,0,0,0.3,0.3,0.0,0.3,0.2,0.3,+0.7,+0.7,0.0,0.09,3,0.33,1.00,1,33.3,22.9,2,3,0.33,1.00,1,33.3,22.9,2,43,56,76.8,2,5,1,0,5,725,217,24,25,96.0,12,16,75.0,5,10,50.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,6,MF,Match Report
6409,Ameen Al-Dakhil,1.0,1,20,2,0,2024-01-31,21-331,be BEL,Burnley,@,Manchester City,eng Premier League,L 1-3,Y,90,1,0,1,1,0,0,0,1.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.96,1,1.00,1.00,1,100.0,2.3,0,1,1.00,1.00,1,100.0,2.3,0,20,28,71.4,0,0,0,0,2,333,120,7,9,77.8,10,14,71.4,1,2,50.0,2,1,1,1,0,0,0,,0,3,0,3,1,3,4,0,0,0,0,0,2,DF,Match Report
6410,Cristian Romero,0.0,0,70,2,0,2024-01-31,25-279,ar ARG,Tottenham,,Brentford,eng Premier League,W 3-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,70,80,87.5,0,11,0,0,6,1090,560,35,42,83.3,32,34,94.1,2,2,100.0,2,2,2,0,0,1,2,50.0,1,1,0,1,2,4,4,0,0,0,0,0,6,DF,Match Report
6411,Kristoffer Ajer,0.0,0,7,0,0,2024-01-31,25-289,no NOR,Brentford,@,Tottenham,eng Premier League,L 2-3,N,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,10,70.0,0,2,0,0,2,82,23,3,3,100.0,2,4,50.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,0,0,0,0,1,DF,Match Report
6412,Nathan Collins,0.0,0,16,0,0,2024-01-31,22-276,ie IRL,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,77,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,16,22,72.7,0,1,0,0,1,282,92,7,9,77.8,6,6,100.0,2,5,40.0,0,0,0,0,0,0,0,,0,2,1,1,1,1,4,0,0,0,0,0,5,DF,Match Report
6413,Mark Flekken,0.0,0,18,0,0,2024-01-31,30-232,nl NED,Brentford,@,Tottenham,eng Premier League,L 2-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,18,35,51.4,0,0,0,0,0,663,567,2,2,100.0,6,6,100.0,10,27,37.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
6414,Axel Disasi,0.0,0,70,0,0,2024-01-31,25-326,fr FRA,Chelsea,@,Liverpool,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,70,74,94.6,0,1,0,0,1,1052,328,32,34,94.1,35,36,97.2,1,1,100.0,0,0,0,0,0,0,0,,0,2,1,1,1,1,4,0,0,0,0,0,6,DF,Match Report
6415,Jack Grealish,0.0,0,5,0,0,2024-01-31,28-143,eng ENG,Manchester City,,Burnley,eng Premier League,W 3-1,N,14,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,5,6,83.3,0,1,0,0,0,71,4,2,2,100.0,1,2,50.0,1,1,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
