Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
582,Sheffield Utd,2024-03-30,1.9,146,11,3,33,201,6,634,12,143,,Fulham,eng Premier League,D 3-3,3,3,0,27,3,0,0,0,1.9,1.9,+0.6,+0.6,1.9,1.4,+1.1,+1.1,+1.1,0.24,8,0.38,0.75,4,50.0,15.7,0,146,240,60.8,7,13,3,1,15,3144,1695,53,74,71.6,65,91,71.4,27,66,40.9,12,8,3,1,0,0,0,6,5,1,0,0,0,0,133,634,274,7,4,3,9,7,143,14,143,14,133,634,274,7,4,3,9,7,19,11,7,11,1,5,16,31.3,11,21,8,13,6,25,42,0,201,37,13,0,0,10,10,2,2,0,0,2,5,3,4,2,0,0,0,33,Match Report
583,Manchester City,2024-03-31,1.0,644,9,3,42,707,0,2957,24,632,,Arsenal,eng Premier League,D 0-0,0,0,0,72,0,0,0,0,1.0,1.0,+0.4,+0.4,0.9,1.1,-1.0,-1.0,-0.9,0.09,12,0.00,0.00,1,8.3,14.2,0,644,755,85.3,11,57,9,2,56,10236,2882,356,389,91.5,240,263,91.3,40,71,56.3,24,18,3,3,0,0,0,0,0,0,0,0,0,0,599,2957,1570,31,21,10,8,14,632,54,632,54,599,2957,1570,31,21,10,8,14,13,9,4,3,6,2,11,18.2,9,6,2,4,4,17,8,0,707,46,21,0,0,32,14,7,4,2,0,2,14,3,41,2,0,0,0,42,Match Report
584,Brighton,2024-03-31,0.5,429,14,4,48,460,0,2131,15,426,@,Liverpool,eng Premier League,L 1-2,1,2,-1,45,1,0,0,0,0.5,0.5,-2.3,-2.3,0.4,0.4,+0.5,+0.5,-0.4,0.05,9,0.11,0.33,3,33.3,17.2,0,429,516,83.1,6,20,7,1,35,6597,2560,228,249,91.6,149,169,88.2,28,52,53.8,15,9,3,0,1,1,1,0,0,0,0,0,0,0,443,2131,1159,17,13,4,15,8,426,35,426,35,443,2131,1159,17,13,4,15,8,28,14,21,6,1,15,25,60.0,10,18,10,8,9,37,23,0,460,53,25,0,4,16,6,4,2,2,0,3,14,4,10,3,0,0,0,48,Match Report
585,Liverpool,2024-03-31,2.8,543,10,3,50,577,4,2731,59,538,,Brighton,eng Premier League,W 2-1,2,1,+1,55,2,0,0,0,2.8,2.8,+2.3,+2.3,1.8,1.6,-0.8,-0.8,-0.8,0.09,30,0.07,0.25,8,26.7,16.6,0,543,623,87.2,20,39,20,1,61,8627,2965,288,309,93.2,210,223,94.2,32,56,57.1,59,52,1,2,2,0,2,4,4,0,0,0,0,0,490,2731,1579,34,26,15,9,13,538,60,538,60,490,2731,1579,34,26,15,9,13,19,10,8,7,4,11,19,57.9,8,16,2,14,12,31,15,0,577,41,9,1,5,13,15,8,3,2,1,5,8,3,4,5,0,0,0,50,Match Report
586,Arsenal,2024-03-31,0.7,202,6,4,40,255,0,978,12,200,@,Manchester City,eng Premier League,D 0-0,0,0,0,28,0,0,0,0,0.7,0.7,-0.4,-0.4,0.7,0.6,-0.7,-0.7,-0.7,0.11,6,0.00,0.00,2,33.3,14.2,0,202,288,70.1,6,11,7,2,20,3475,1709,102,120,85.0,71,90,78.9,20,51,39.2,12,8,0,3,0,0,1,0,0,0,0,0,0,0,216,978,422,11,7,4,20,11,200,20,200,20,216,978,422,11,7,4,20,11,20,6,12,5,3,6,26,23.1,20,14,4,10,5,25,28,0,255,32,11,4,0,9,6,4,4,0,0,1,5,4,21,1,0,0,0,40,Match Report
587,West Ham,2024-04-02,1.5,262,7,0,49,303,2,1087,20,259,,Tottenham,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,1.5,1.5,+0.5,+0.5,1.3,0.9,-0.5,-0.5,-0.3,0.14,11,0.09,0.25,4,36.4,16.6,1,262,353,74.2,7,30,6,2,32,5319,2289,105,121,86.8,110,135,81.5,43,73,58.9,20,13,2,3,0,1,1,2,1,1,0,0,0,0,213,1087,461,13,2,4,14,8,259,32,259,32,213,1087,461,13,2,4,14,8,16,7,10,5,1,4,11,36.4,7,20,4,16,8,24,21,0,303,47,9,1,5,24,22,9,9,0,0,3,17,0,,3,0,0,0,49,Match Report
588,Bournemouth,2024-04-02,1.1,377,12,5,50,441,2,1919,20,372,,Crystal Palace,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,1.1,1.1,+0.9,+0.9,0.8,0.5,-0.1,-0.1,+0.2,0.10,11,0.09,0.17,6,54.5,18.7,2,377,494,76.3,8,34,6,2,43,7053,2371,153,189,81.0,186,212,87.7,37,84,44.0,20,15,1,0,2,2,0,2,2,0,0,0,0,0,333,1919,959,17,14,5,25,13,372,42,372,42,333,1919,959,17,14,5,25,13,20,12,11,6,3,8,18,44.4,10,8,0,8,12,32,24,1,441,53,16,0,1,21,26,9,8,1,0,0,11,5,21,0,0,0,0,50,Match Report
589,Crystal Palace,2024-04-02,0.2,370,20,3,50,440,0,1558,4,370,@,Bournemouth,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,0.2,0.2,-0.9,-0.9,0.2,0.4,-0.2,-0.2,-0.2,0.06,3,0.00,0.00,2,66.7,15.0,0,370,497,74.4,2,31,7,0,33,5323,2010,207,228,90.8,118,155,76.1,21,62,33.9,4,2,0,1,0,0,1,0,0,0,0,0,0,0,290,1558,649,12,15,2,19,12,370,33,370,33,290,1558,649,12,15,2,19,12,29,20,16,8,5,16,29,55.2,13,9,2,7,10,39,30,0,440,53,13,0,0,7,28,2,0,1,0,4,9,3,16,4,0,0,0,50,Match Report
590,Tottenham,2024-04-02,1.0,618,15,5,39,659,2,2781,26,609,@,West Ham,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,1.0,1.0,-0.5,-0.5,0.8,1.4,0.0,0.0,+0.2,0.07,13,0.08,0.25,4,30.8,17.4,0,618,712,86.8,9,44,16,1,63,8903,2962,361,386,93.5,219,249,88.0,19,34,55.9,26,24,0,2,0,0,0,2,2,0,0,0,0,0,528,2781,1544,29,18,9,12,12,609,63,609,63,528,2781,1544,29,18,9,12,12,21,15,11,5,5,13,24,54.2,11,16,3,13,8,29,20,1,659,52,16,0,1,20,23,5,1,4,0,1,19,5,12,1,0,0,0,39,Match Report
591,Burnley,2024-04-02,1.3,418,8,2,43,473,2,2143,23,415,,Wolves,eng Premier League,D 1-1,1,1,0,51,1,0,0,0,1.3,1.3,+0.4,+0.4,1.2,1.2,-0.3,-0.3,-0.2,0.10,13,0.08,0.17,6,46.2,18.4,0,418,529,79.0,10,41,10,4,40,7007,2316,217,244,88.9,148,180,82.2,39,67,58.2,23,19,1,1,1,0,1,2,2,0,0,0,0,0,389,2143,1031,28,21,8,16,9,415,40,415,40,389,2143,1031,28,21,8,16,9,16,8,5,9,2,4,16,25.0,12,9,2,7,6,22,13,0,473,54,17,2,1,34,23,7,1,3,1,2,9,2,12,2,0,0,0,43,Match Report
592,Wolves,2024-04-02,0.9,415,8,3,46,461,2,1887,13,411,@,Burnley,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,0.9,0.9,-0.4,-0.4,0.8,0.5,+0.1,+0.1,+0.2,0.11,8,0.13,0.50,2,25.0,12.4,0,415,504,82.3,6,16,4,2,21,6345,2039,216,237,91.1,163,180,90.6,19,50,38.0,13,7,2,1,1,1,1,2,0,1,0,0,1,0,397,1887,1001,21,11,6,17,12,411,21,411,21,397,1887,1001,21,11,6,17,12,18,8,13,5,0,9,17,52.9,8,8,2,6,7,25,32,0,461,38,12,0,2,14,12,4,0,2,2,5,7,3,15,5,0,0,0,46,Match Report
593,Everton,2024-04-02,1.4,305,10,5,41,358,2,1161,18,302,@,Newcastle Utd,eng Premier League,D 1-1,1,1,0,43,0,1,1,0,1.4,0.7,-0.9,-1.7,0.6,0.8,-0.4,-0.7,-0.6,0.07,9,0.00,0.00,2,22.2,17.4,0,305,406,75.1,7,29,7,1,32,5850,2593,125,144,86.8,131,154,85.1,44,87,50.6,18,14,2,0,0,2,0,2,1,0,0,0,1,0,265,1161,496,8,4,5,16,14,302,31,302,31,265,1161,496,8,4,5,16,14,17,10,11,3,3,6,20,30.0,14,19,9,10,7,24,30,0,358,48,10,0,0,13,28,3,1,2,0,0,9,5,20,0,1,0,0,41,Match Report
594,Newcastle Utd,2024-04-02,2.4,436,9,2,49,495,2,2055,31,434,,Everton,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,2.4,2.4,+0.9,+1.7,2.1,1.4,-1.4,-1.4,-1.1,0.14,18,0.06,0.20,5,27.8,15.7,0,436,547,79.7,15,25,8,3,40,7216,2488,210,244,86.1,187,212,88.2,31,69,44.9,31,24,1,3,3,0,0,2,1,0,1,0,0,0,299,2055,1089,25,15,12,14,11,434,40,434,40,299,2055,1089,25,15,12,14,11,21,9,9,9,3,7,11,63.6,4,8,1,7,5,26,21,0,495,50,13,4,5,22,19,7,6,1,0,2,11,2,16,2,0,1,0,49,Match Report
595,Fulham,2024-04-02,1.5,583,11,5,46,639,2,2674,33,576,@,Nott'ham Forest,eng Premier League,L 1-3,1,3,-2,66,1,0,0,0,1.5,1.5,-0.1,-0.1,1.3,1.8,-0.5,-0.5,-0.3,0.08,18,0.06,0.33,3,16.7,12.3,0,583,686,85.0,16,58,18,8,68,9974,3411,280,305,91.8,249,283,88.0,47,74,63.5,33,27,3,0,3,0,0,2,1,1,0,0,0,0,495,2674,1531,27,22,4,15,8,576,66,576,66,495,2674,1531,27,22,4,15,8,15,11,9,4,2,6,14,42.9,8,7,3,4,4,19,13,0,639,47,9,2,3,37,18,8,5,1,0,0,9,5,43,0,0,0,0,46,Match Report
596,Nott'ham Forest,2024-04-02,1.5,268,7,4,42,309,6,1423,28,268,,Fulham,eng Premier League,W 3-1,3,1,+2,34,3,0,0,0,1.5,1.5,+0.1,+0.1,1.2,0.4,+1.5,+1.5,+1.8,0.10,16,0.19,0.75,4,25.0,18.5,0,268,353,75.9,12,29,4,0,26,4882,2430,133,154,86.4,90,117,76.9,36,64,56.3,28,21,3,2,1,1,0,6,5,1,0,0,0,0,233,1423,743,17,13,6,16,9,268,26,268,26,233,1423,743,17,13,6,16,9,11,7,7,2,2,3,7,42.9,4,8,2,6,12,23,39,0,309,42,7,2,7,7,17,3,2,1,0,2,4,4,13,2,0,0,0,42,Match Report
597,Luton Town,2024-04-03,0.3,373,13,3,46,431,0,2042,10,368,@,Arsenal,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,0.3,0.3,-0.4,-0.4,0.2,0.5,-0.3,-0.3,-0.2,0.07,5,0.00,0.00,1,20.0,15.9,1,373,473,78.9,3,27,8,4,24,6312,2237,179,196,91.3,131,160,81.9,43,81,53.1,10,9,0,0,0,1,0,0,0,0,0,0,0,0,365,2042,875,21,13,4,12,9,368,22,368,22,365,2042,875,21,13,4,12,9,17,13,11,5,1,8,15,53.3,7,12,8,4,9,26,12,1,431,41,12,0,5,22,18,1,1,0,0,1,9,3,21,1,0,0,1,46,Match Report
598,Manchester City,2024-04-03,3.4,661,15,4,58,694,6,2779,45,655,,Aston Villa,eng Premier League,W 4-1,4,1,+3,67,4,0,0,0,3.4,3.4,+2.6,+2.6,3.2,2.9,+0.6,+0.6,-1.2,0.14,25,0.16,0.36,11,44.0,15.9,2,661,724,91.3,21,54,24,1,74,9951,2960,390,415,94.0,218,232,94.0,38,46,82.6,45,35,0,4,2,2,2,6,3,0,1,0,1,1,459,2779,1824,40,29,18,16,12,655,73,655,73,459,2779,1824,40,29,18,16,12,26,15,5,14,7,13,20,65.0,7,10,4,6,5,31,9,0,694,29,12,3,4,9,11,2,1,1,0,1,8,4,14,1,0,0,0,58,Match Report
599,Brighton,2024-04-03,1.1,628,7,4,40,662,0,2589,45,616,@,Brentford,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,1.1,1.1,+0.6,+0.6,1.0,1.1,-1.1,-1.1,-1.0,0.05,24,0.00,0.00,6,25.0,20.1,0,628,698,90.0,21,56,12,3,55,9524,3129,387,408,94.9,202,224,90.2,31,52,59.6,45,40,2,0,3,0,0,0,0,0,0,0,0,0,479,2589,1483,30,30,5,20,8,616,52,616,52,479,2589,1483,30,30,5,20,8,14,7,4,7,3,6,14,42.9,8,9,1,8,8,22,14,0,662,36,12,1,1,20,10,5,1,3,0,0,5,4,17,0,0,0,0,40,Match Report
600,Brentford,2024-04-03,0.6,264,11,4,41,312,0,901,10,260,,Brighton,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,0.6,0.6,-0.6,-0.6,0.5,0.6,-0.6,-0.6,-0.5,0.11,5,0.00,0.00,2,40.0,17.1,1,264,354,74.6,4,28,8,1,30,4761,2115,129,148,87.2,100,118,84.7,33,68,48.5,10,5,1,2,0,2,0,0,0,0,0,0,0,0,199,901,380,8,5,2,12,8,260,30,260,30,199,901,380,8,5,2,12,8,15,11,8,5,2,7,20,35.0,13,12,7,5,9,24,14,0,312,39,11,1,0,11,12,1,1,0,0,3,10,4,17,3,0,0,0,41,Match Report
601,Arsenal,2024-04-03,0.7,567,8,5,49,606,2,2495,20,562,,Luton Town,eng Premier League,W 2-0,2,0,+2,58,1,0,0,0,0.7,0.7,+0.4,+0.4,0.5,0.9,+0.3,+0.3,+0.5,0.06,13,0.08,0.25,4,30.8,17.8,0,567,642,88.3,9,30,12,0,39,8017,2864,328,345,95.1,204,217,94.0,14,47,29.8,20,15,0,1,2,0,2,2,2,0,0,0,0,0,546,2495,1003,18,14,9,19,9,562,39,562,39,546,2495,1003,18,14,9,19,9,10,8,1,8,1,1,4,25.0,3,7,1,6,10,20,18,0,606,35,9,0,1,4,15,3,1,0,0,1,4,5,17,1,0,0,0,49,Match Report
602,Aston Villa,2024-04-03,0.8,303,8,5,43,327,2,1579,16,302,@,Manchester City,eng Premier League,L 1-4,1,4,-3,33,1,0,0,0,0.8,0.8,-2.6,-2.6,0.8,0.3,+0.2,+0.2,+0.2,0.10,8,0.13,0.33,3,37.5,12.4,0,303,360,84.2,8,23,4,0,21,5431,1918,122,134,91.0,153,164,93.3,25,49,51.0,16,12,3,0,1,0,0,2,2,0,0,0,0,0,252,1579,658,15,5,3,19,13,302,21,302,21,252,1579,658,15,5,3,19,13,21,8,17,2,2,9,24,37.5,15,15,7,8,7,28,15,0,327,32,7,1,3,11,8,3,3,0,0,1,7,5,24,1,0,0,0,43,Match Report
603,Chelsea,2024-04-04,3.0,496,6,5,53,535,6,2199,50,491,,Manchester Utd,eng Premier League,W 4-3,4,3,+1,57,2,2,2,0,3.0,1.4,+1.5,0.0,1.3,1.0,+1.0,+0.6,-0.3,0.06,26,0.08,0.25,8,30.8,19.0,1,496,591,83.9,24,33,11,0,52,8717,3204,218,242,90.1,224,243,92.2,45,76,59.2,50,34,7,1,3,3,2,6,1,1,1,1,2,0,382,2199,1352,35,18,13,14,10,491,51,491,51,382,2199,1352,35,18,13,14,10,12,6,4,5,3,6,15,40.0,9,18,7,11,8,20,7,2,535,53,12,3,4,16,14,12,3,6,0,3,12,5,15,3,2,0,0,53,Match Report
604,Liverpool,2024-04-04,1.8,741,6,4,53,803,4,3342,54,735,,Sheffield Utd,eng Premier League,W 3-1,3,1,+2,82,3,0,0,0,1.8,1.8,+1.2,+1.2,1.4,1.8,+1.2,+1.2,+0.6,0.06,29,0.10,0.33,9,31.0,18.1,1,741,843,87.9,21,81,21,4,75,12403,3911,383,408,93.9,298,334,89.2,52,72,72.2,54,43,2,4,3,1,1,4,4,0,0,0,0,0,675,3342,1651,32,27,9,15,9,735,75,735,75,675,3342,1651,32,27,9,15,9,15,6,1,8,6,6,14,42.9,8,6,0,6,7,22,5,0,803,40,9,1,5,38,14,13,1,10,0,0,11,4,25,0,0,0,1,53,Match Report
605,Sheffield Utd,2024-04-04,0.6,88,11,5,41,144,0,550,10,88,@,Liverpool,eng Premier League,L 1-3,1,3,-2,18,0,0,0,0,0.6,0.6,-1.2,-1.2,0.5,0.3,-0.6,-0.6,-0.5,0.12,5,0.00,0.00,3,60.0,13.6,1,88,181,48.6,4,10,4,1,16,1625,926,41,57,71.9,28,54,51.9,12,51,23.5,10,5,2,1,1,1,0,0,0,0,0,0,0,0,73,550,214,3,6,0,16,9,88,16,88,16,73,550,214,3,6,0,16,9,17,11,8,8,1,8,17,47.1,9,14,5,9,8,25,41,1,144,36,5,0,1,3,9,1,1,0,0,1,5,5,20,1,0,0,0,41,Match Report
606,Manchester Utd,2024-04-04,1.5,362,10,5,55,416,4,2035,33,356,@,Chelsea,eng Premier League,L 3-4,3,4,-1,43,3,0,0,0,1.5,1.5,-1.5,0.0,1.0,0.9,+1.5,+1.5,+1.0,0.08,19,0.16,0.60,5,26.3,16.8,0,362,454,79.7,14,23,9,4,31,5907,2332,181,209,86.6,120,135,88.9,42,70,60.0,33,24,4,0,1,3,1,4,4,0,0,0,0,0,361,2035,1168,24,20,9,9,6,356,30,356,30,361,2035,1168,24,20,9,9,6,18,10,9,7,2,8,14,57.1,6,20,9,11,18,36,16,0,416,38,10,1,1,11,13,3,0,2,0,0,12,5,18,0,0,2,0,55,Match Report
607,Brighton,2024-04-06,0.5,482,9,3,36,519,0,2072,14,477,,Arsenal,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,0.5,0.5,-2.8,-2.0,0.2,0.5,-0.5,-0.5,-0.2,0.05,10,0.00,0.00,2,20.0,19.2,0,482,568,84.9,5,33,4,1,36,6887,2305,281,298,94.3,159,176,90.3,18,44,40.9,14,12,1,0,1,0,0,0,0,0,0,0,0,0,448,2072,1055,23,21,6,16,6,477,36,477,36,448,2072,1055,23,21,6,16,6,19,9,13,2,4,13,22,59.1,9,17,4,13,10,29,17,0,519,47,15,0,1,20,14,8,4,3,0,2,14,3,24,2,0,1,0,36,Match Report
608,Manchester City,2024-04-06,1.9,799,6,4,38,833,8,3149,36,793,@,Crystal Palace,eng Premier League,W 4-2,4,2,+2,75,4,0,0,0,1.9,1.9,+0.8,+0.8,1.7,2.0,+2.1,+2.1,+0.3,0.11,18,0.22,0.50,8,44.4,16.1,0,799,889,89.9,15,63,16,1,79,12735,3095,404,430,94.0,346,374,92.5,35,50,70.0,36,32,1,1,2,0,0,8,8,0,0,0,0,0,679,3149,1847,24,30,7,9,9,793,78,793,78,679,3149,1847,24,30,7,9,9,9,6,2,6,1,1,6,16.7,5,6,1,5,3,12,9,2,833,55,15,2,6,17,21,9,2,1,0,1,14,4,20,1,0,0,0,38,Match Report
609,Luton Town,2024-04-06,1.5,327,12,3,50,403,2,1727,30,324,,Bournemouth,eng Premier League,W 2-1,2,1,+1,55,2,0,0,0,1.5,1.5,+1.0,+1.0,1.2,0.7,+0.5,+0.5,+0.8,0.08,19,0.11,0.22,9,47.4,18.2,0,327,460,71.1,15,31,11,6,39,6098,2716,161,186,86.6,122,152,80.3,40,91,44.0,30,25,1,1,2,0,1,2,2,0,0,0,0,0,315,1727,756,18,21,3,14,12,324,39,324,39,315,1727,756,18,21,3,14,12,24,12,7,13,4,9,20,45.0,11,11,1,10,10,34,20,0,403,57,14,0,5,31,26,7,2,4,0,0,16,3,23,0,0,0,0,50,Match Report
610,Wolves,2024-04-06,1.5,544,21,5,40,592,2,1807,24,541,,West Ham,eng Premier League,L 1-2,1,2,-1,58,0,1,1,0,1.5,0.7,+0.3,+0.3,0.6,1.1,-0.5,-0.7,-0.6,0.05,13,0.00,0.00,6,46.2,25.4,1,544,636,85.5,10,18,9,1,29,8127,2528,291,321,90.7,210,229,91.7,24,50,48.0,24,20,0,1,0,2,1,2,1,0,0,0,1,0,362,1807,999,13,21,2,19,10,541,29,541,29,362,1807,999,13,21,2,19,10,35,21,16,16,3,14,22,63.6,8,12,3,9,7,42,19,0,592,41,5,0,3,12,22,4,4,0,0,3,11,5,15,3,1,1,0,40,Match Report
611,Brentford,2024-04-06,1.5,185,7,5,38,238,5,947,14,182,@,Aston Villa,eng Premier League,D 3-3,3,3,0,31,3,0,0,0,1.5,1.5,0.0,0.0,1.5,1.0,+1.5,+1.5,+1.5,0.20,8,0.38,1.00,3,37.5,16.5,2,185,279,66.3,5,25,5,2,20,3309,1736,82,101,81.2,70,92,76.1,25,61,41.0,14,9,2,0,1,2,0,5,4,0,0,1,0,0,161,947,433,9,2,3,16,4,182,20,182,20,161,947,433,9,2,3,16,4,11,7,6,3,2,4,8,50.0,4,14,4,10,6,17,28,1,238,37,12,2,1,13,13,3,3,0,0,4,6,5,9,4,0,0,0,38,Match Report
612,West Ham,2024-04-06,1.2,381,15,3,40,411,3,1654,18,378,@,Wolves,eng Premier League,W 2-1,2,1,+1,42,1,1,1,0,1.2,0.4,-0.3,-0.3,0.1,0.8,+0.8,+0.6,-0.1,0.04,10,0.10,0.33,3,30.0,24.6,2,381,466,81.8,4,39,4,1,48,6340,2326,193,209,92.3,150,174,86.2,30,55,54.5,18,12,0,1,0,2,3,3,2,0,0,0,0,1,337,1654,754,9,7,4,18,21,378,48,378,48,337,1654,754,9,7,4,18,21,22,15,6,8,8,12,21,57.1,9,10,2,8,12,34,18,0,411,55,15,0,1,15,29,3,2,1,0,0,12,3,42,0,0,1,0,40,Match Report
613,Everton,2024-04-06,0.9,226,11,2,54,297,0,1027,21,224,,Burnley,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,0.9,0.9,+0.5,+0.5,0.6,0.4,+0.1,+0.1,-0.6,0.08,12,0.08,0.33,3,25.0,20.0,1,226,350,64.6,8,22,10,2,26,4708,2079,89,112,79.5,87,107,81.3,47,103,45.6,21,15,0,2,0,1,3,0,0,0,0,0,0,0,177,1027,461,13,8,6,10,2,224,26,224,26,177,1027,461,13,8,6,10,2,26,11,10,8,8,12,22,54.5,10,11,2,9,11,37,27,0,297,43,12,0,2,21,21,3,2,0,0,10,7,2,8,10,0,0,0,54,Match Report
614,Fulham,2024-04-06,1.2,528,9,5,54,594,0,2727,26,525,,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,1.2,1.2,+0.3,+0.3,1.1,1.1,-1.2,-1.2,-1.1,0.09,14,0.00,0.00,4,28.6,17.6,0,528,651,81.1,11,41,16,3,73,9349,3202,233,257,90.7,236,260,90.8,51,95,53.7,26,22,1,2,1,0,0,0,0,0,0,0,0,0,515,2727,1469,30,27,9,14,9,525,73,525,73,515,2727,1469,30,27,9,14,9,20,9,8,11,1,11,20,55.0,9,6,2,4,9,29,6,0,594,57,15,0,4,40,18,14,7,5,0,0,22,5,18,0,0,0,0,54,Match Report
615,Aston Villa,2024-04-06,1.5,512,4,4,36,577,6,2191,21,505,,Brentford,eng Premier League,D 3-3,3,3,0,69,3,0,0,0,1.5,1.5,0.0,0.0,1.1,1.0,+1.5,+1.5,+0.9,0.14,11,0.27,1.00,3,27.3,12.1,1,512,625,81.9,7,42,14,6,51,8614,2550,248,278,89.2,207,232,89.2,43,78,55.1,21,16,4,0,1,0,0,6,6,0,0,0,0,0,454,2191,1120,24,21,6,15,7,505,50,505,50,454,2191,1120,24,21,6,15,7,8,4,3,5,0,4,9,44.4,5,6,1,5,8,16,18,0,577,48,14,0,2,37,13,11,9,0,0,0,15,4,6,0,0,0,0,36,Match Report
616,Arsenal,2024-04-06,3.4,387,9,5,46,429,5,1538,37,385,@,Brighton,eng Premier League,W 3-0,3,0,+3,46,2,1,1,0,3.4,2.6,+2.8,+2.0,2.5,2.3,-0.4,-0.6,-0.5,0.14,19,0.11,0.33,6,31.6,12.4,0,387,475,81.5,18,25,13,1,41,5601,2043,216,237,91.1,134,154,87.0,18,46,39.1,37,26,6,0,3,2,0,5,4,0,0,0,1,0,250,1538,892,24,10,11,9,6,385,41,385,41,250,1538,892,24,10,11,9,6,14,9,7,5,2,8,13,61.5,5,12,1,11,7,21,20,0,429,44,14,0,0,14,16,7,6,0,0,2,14,5,15,2,1,0,0,46,Match Report
617,Burnley,2024-04-06,0.5,436,10,5,44,503,0,1805,11,430,@,Everton,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,0.5,0.5,-0.5,-0.5,0.3,0.5,-0.5,-0.5,-0.3,0.08,6,0.00,0.00,1,16.7,16.5,1,436,566,77.0,3,24,8,3,37,7475,2656,205,230,89.1,181,216,83.8,40,84,47.6,11,7,1,1,1,1,0,0,0,0,0,0,0,0,349,1805,1150,19,11,5,14,14,430,37,430,37,349,1805,1150,19,11,5,14,14,14,10,7,7,0,12,20,60.0,8,5,2,3,7,21,21,2,503,62,20,1,2,16,21,5,2,3,0,1,11,5,15,1,0,0,0,44,Match Report
618,Bournemouth,2024-04-06,0.4,249,13,5,58,325,2,1698,15,246,@,Luton Town,eng Premier League,L 1-2,1,2,-1,45,1,0,0,0,0.4,0.4,-1.0,-1.0,0.4,1.1,+0.6,+0.6,+0.6,0.05,8,0.13,1.00,1,12.5,19.1,1,249,370,67.3,7,22,7,1,20,5188,2196,88,115,76.5,118,142,83.1,41,95,43.2,15,12,0,1,0,1,1,2,2,0,0,0,0,0,253,1698,945,21,17,9,13,15,246,20,246,20,253,1698,945,21,17,9,13,15,23,13,9,13,1,11,18,61.1,7,17,4,13,12,35,32,1,325,45,6,2,2,11,26,2,2,0,0,0,12,5,17,0,0,0,0,58,Match Report
619,Newcastle Utd,2024-04-06,1.0,248,6,4,36,292,2,1448,22,242,@,Fulham,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,1.0,1.0,-0.3,-0.3,0.7,0.7,0.0,0.0,-0.7,0.08,12,0.08,0.20,5,41.7,16.8,0,248,332,74.7,10,20,7,0,36,4106,1842,127,152,83.6,98,120,81.7,19,48,39.6,22,17,2,2,1,0,0,2,2,0,0,0,0,0,188,1448,895,23,10,7,13,9,242,36,242,36,188,1448,895,23,10,7,13,9,14,6,7,6,1,5,20,25.0,15,20,4,16,10,24,36,1,292,38,9,3,3,11,13,3,1,1,0,2,5,4,20,2,0,0,0,36,Match Report
620,Crystal Palace,2024-04-06,1.1,222,10,5,44,258,4,1060,12,221,,Manchester City,eng Premier League,L 2-4,2,4,-2,25,2,0,0,0,1.1,1.1,-0.8,-0.8,0.9,0.5,+0.9,+0.9,+1.1,0.15,7,0.29,0.50,4,57.1,16.8,0,222,290,76.6,5,16,1,1,17,4219,1847,101,112,90.2,96,116,82.8,24,52,46.2,12,10,0,0,0,0,2,4,4,0,0,0,0,0,211,1060,516,12,4,7,17,8,221,17,221,17,211,1060,516,12,4,7,17,8,17,10,9,5,3,8,12,66.7,4,16,4,12,12,29,26,0,258,30,4,1,4,8,6,2,1,1,0,2,5,5,17,2,0,0,0,44,Match Report
